;ica_comp_22_iter_500_n1;ica_comp_22_iter_500_n2;ica_comp_22_iter_500_n3;ica_comp_22_iter_500_n4;ica_comp_22_iter_500_n5;ica_comp_22_iter_500_n6;ica_comp_22_iter_500_n7;ica_comp_22_iter_500_n8;ica_comp_22_iter_500_n9;ica_comp_22_iter_500_n10;ica_comp_22_iter_500_n11;ica_comp_22_iter_500_n12;ica_comp_22_iter_500_n13;ica_comp_22_iter_500_n14;ica_comp_22_iter_500_n15;ica_comp_22_iter_500_n16;ica_comp_22_iter_500_n17;ica_comp_22_iter_500_n18;ica_comp_22_iter_500_n19;ica_comp_22_iter_500_n20;ica_comp_22_iter_500_n21;ica_comp_22_iter_500_n22
23;-0.11199995676625944;-0.04055217963554035;-0.02635640390860853;0.007139304373045439;0.008345772979022037;-9.868923057327825e-05;0.016211536327996635;-0.04853935764077686;-0.14145129824716726;0.3208936487860894;-0.06856624051886706;-0.037441914023923335;-0.009495075768628571;-0.021030124571016502;-0.016345803788797575;-0.07842564777487188;0.06387815181886662;0.07097726732185981;-0.08831432074650003;-0.08330465962934085;-0.05143607697609524;-0.02165738322774128
24;-0.07515787183349952;0.03649556273941462;0.03105764128503863;-0.023696922013488435;0.05441208080234077;-0.025455268951296687;0.053345696303811474;-0.0476629392386892;0.03439190153196686;0.08672701730227877;0.142781539205876;-0.0802771115922703;-0.059853850324774915;0.001076616917331164;-0.1818527971727387;-0.08836019104534079;-0.009103366055179845;0.4105852740509195;-0.01945933590313458;0.034869060639871094;0.009807881505536678;0.01181630364223696
25;-0.004382910461431503;0.28119677026957085;-0.00906428802799996;-0.010389605101523812;-0.02624592444963767;0.020400318528280816;-0.0428556883770908;-0.002513659685453617;-0.007603518320708734;0.05481976142730027;0.057386944314020256;0.037286651368980274;0.014009195549651219;-0.07614118840317423;0.1394144332876121;-0.09165279625731475;0.07306774758533266;-0.13547974406365124;-0.10152564263459683;0.17986889346924426;-0.12986346844714278;-0.03894465137964384
26;0.04207728541106583;-0.052953474851115574;0.012744073793353591;-0.1444005098940204;-0.05336727452650726;-0.006891969624771035;0.0159783273363946;-0.09579544071293361;0.049967646896835353;0.07985150092585484;-0.05962436832887502;-0.01719994484449528;-0.005398945682694266;0.07687527781012547;0.12853502088167645;-0.08231466564454978;-0.08268184164266369;0.15948186758679261;-0.06464868477270437;0.022636773052845113;0.08037567210390403;0.022722084769969703
27;0.08832596601522665;-0.1765449033378071;-0.038985504672296376;-0.02602549352241446;-0.0647144534821315;0.022664080951419883;0.11697184216517684;-0.015488892049606642;0.1923531341371765;0.06242053096803218;0.019842037216193972;0.1371988031064902;0.007141948209231841;0.007525510618419308;-0.06024196534484986;0.03906562022719341;-0.004277316363768839;-0.037895340695711106;-0.05119687534645124;0.03469727013831524;0.18246736452486328;0.16464034089660465
28;-0.02950834761690585;-0.022053687781285494;0.04381686336502006;-0.023379630743887183;0.0012344316406828475;-0.061428294703580036;-0.0604938366303184;0.020641203103464418;-0.05118489740953854;-0.07559388820286299;0.07533416178719451;0.07994993762095534;0.04952762255908278;0.12554331914469394;0.04018879168069198;-0.1320103939921264;0.05452824953114744;0.01634115068717825;-0.12997061163360707;0.053140104881150486;-0.1394914819458101;0.03319336614301875
29;-0.008619478546910846;0.09801585242711434;0.13943434696829765;0.039004532808601076;0.038842369378966034;0.03786369063146013;0.14132925728693022;-0.05798392627492831;0.0450076993632569;-0.10338852764077207;-0.007401717705713029;0.07913634895486511;-0.04395823019938348;0.004909556194374144;-0.03325525603826125;0.06687456279957153;0.10670700152913964;0.01025352530282184;0.04767185988296584;0.14777615011521153;0.07038101057463571;0.04619678266124407
30;-0.015224092127164478;-0.054953911283791644;-0.05038076711034273;-0.0018491650664684573;-0.04548532818918084;-0.034057458831967834;0.11492080537994621;-0.002955814776656863;-0.04977596135348865;0.03921646171905847;0.11908874410996148;-0.08325494544395158;0.13457290715345432;0.13303526251370218;0.04243136391767653;-0.05551834181310061;0.21023351077437083;-0.053278383234809046;-0.0836334177781771;-0.01611485534242316;0.04539420191697855;0.018215944164132657
31;0.015582504122779697;-0.05466412763902315;0.04340423994744774;-0.05406612805206185;0.007850372473507311;-0.001493500025235489;-0.03242586894587473;0.05915083842634771;0.013154959542821662;0.27132888582437803;-0.03967585735925028;-0.0921753914042898;-0.012940760946092;-0.0571680993561612;0.007684517330848929;-0.11835064843117277;0.04175208422221987;0.03363963135275097;0.08474545832138641;0.02191215211924234;0.05398903786743214;0.0978523679530483
32;-0.0726197806856627;-0.04757805432460786;-0.04170598743810504;-0.09324515638154326;0.04491003407119437;0.021497695990904175;0.0032614855265170814;0.0544291107633776;-0.04961371163693702;-0.05612603177709932;0.061186268277836665;0.08033358028722569;-0.19419030835174023;0.0673623333949051;0.08527476169687832;0.08354829484301009;0.2371034492562192;-0.06605323345462846;0.013709484941618737;-0.05415286424383886;-0.06695522387758193;0.03285363900173308
33;0.15024913383941677;0.05828678088276756;-0.1241360227237185;0.046281905981283275;-0.0686297919297404;0.07533512940161861;-0.015723966822246083;-0.03167267456179998;0.011781826745366639;0.007082454775274034;-0.04350967871016804;0.068715911196632;-0.03496252001001206;-0.02998107896183272;-0.1854829473505877;0.05349140467131748;-0.11543024315839187;-0.0327522095240207;-0.09294597767072889;0.0027573095839741584;0.019257505937892213;-0.030592938647628836
34;-0.07395435422569427;-0.09635075847224386;-0.09084309582835073;0.046761799130225185;-0.04815526487728799;0.02193941482268045;-0.049327370977999295;-0.07620108051120078;0.04096729883987758;-0.06219731528237404;0.05260331894013058;0.04806986687901772;0.04235498215926956;0.023385936619130306;0.03985634628761308;0.1204266300341972;0.04197372715763995;0.04693689197544454;0.11284877053435163;-0.010127430596553254;-0.07661437716609053;0.02693682769385833
35;0.08513279556759235;0.016835327578903932;0.0066049665002607585;-0.022078061091142055;-0.07585158787382414;-0.0164711264090711;-0.002375944282346259;0.08966325434283345;0.01704043666836291;0.010168141210334242;-0.05217966660776892;-0.11252932072135481;0.13492180133101925;0.09330349935695513;0.08801798953527525;0.09146986380221576;-0.05108336251550845;0.025552470677821574;-0.05030144358891582;-0.002728233076243004;-0.09175037098517885;0.12491511999598148
36;0.04234148042967684;-0.03137321070835918;0.06466456725136108;0.006560931723369868;-0.24628218549646766;-0.0036513518550957795;-0.010475362067723221;-0.033873165539474316;-0.013926879068343735;0.021308320910240767;-0.01220525798461741;-0.08284551846929115;0.03165387013949482;0.08487700350068127;-0.003878187043145704;-0.15633017880636496;-0.035955890099393345;0.010793482632193763;0.1042510265433784;0.19422037374890727;-0.09526840183304322;-0.017828005862035416
37;0.03785755169050802;0.06728669390268546;-0.0246871768711198;0.013377749532954791;0.0029878156121362284;-0.04971541735972597;0.01837623579739968;-0.045814756242323985;0.016862347099489843;0.39821468121822123;-0.024373337094439108;0.13445457214544845;0.024178273191123423;-0.033359157234159525;-0.022343987709419873;0.029713992280696284;-0.01907705203116504;-0.02429265463493171;0.09098848361227896;0.04465133817428181;-0.04197272783747889;0.00603403354647352
38;-0.0025757111846456543;-0.02978670466032919;-0.037623601758436834;0.06358564533579546;-0.29191411336787604;-0.1335941009955226;0.09587905418306855;0.018312027597975566;-0.16990496424360318;0.01960397606200804;0.045280694100588915;-0.07071227057533949;0.07180476252571005;-0.07577343619574423;-0.14525245608402204;0.12230690709685178;-0.06140040665677883;-0.04442757182470694;-0.06698401103520102;-0.019833684737644373;0.1312523569187451;0.04967149109747187
39;-0.03993335938355258;-0.006110990094499788;0.05031123719074462;0.07708863301910122;0.17008423897062352;-0.4330635215484563;-0.021380370506323285;0.08774615877449157;-0.01028399460423858;-0.020342118793852695;0.013023383965200044;0.001673004385814525;0.021165606839991052;0.019080877038196664;0.036282305278048425;0.10853246559335321;0.07921416585511093;0.012118466810564072;-0.058028811971334894;0.11574820354402177;0.047963099946944594;-0.17991182179837104
40;-0.05175973851784685;-0.06219283965140419;0.010329200594455714;0.14760458391577538;0.020090356164846196;-0.00046708591822306605;0.08460280607146467;-0.10183896953944102;0.01503165346322793;0.014318820736373451;-0.028913418199427058;0.09872622018085997;-0.04301239111141142;0.026898350368707677;0.19340747392867821;-0.12685076468556333;0.05501549106237287;-0.055651643401218566;0.0646853030553801;-0.07700431029063243;0.07850159843514752;-0.016045523618159408
41;0.06949964106767625;0.09321164180361698;0.031770204404483596;0.052139766222324524;-0.03642978315049587;0.04422057773244039;0.00662331229821979;0.09712505189642048;-0.06405897080832691;0.026411514036929404;-0.12313292685614192;-0.1646884600428089;0.06088802983100278;0.016645102154912515;0.013405234273633123;-0.07828215004411335;0.23500867713242982;-0.057210815408203435;0.053821402684554286;-0.1502449536713695;-0.12106491874623938;-0.031778972084676324
42;-0.03110414735441352;0.020280389400824998;-0.20676269443623388;-0.13316479406437562;0.020612126278698694;0.04614008445484917;0.1737169663321788;-0.0034273575105761497;0.020066292025582834;-0.06285828457975703;0.017280023761931083;0.06477099406135844;-0.011525983575709383;0.03850990875741363;0.022299556928494002;0.13180304390984027;0.14402440809975686;-0.03125845599123489;-0.16103799995410564;-0.06180444257958827;-0.10196857350940487;0.053432333678113536
43;-0.03042179719680135;-0.05969208094408852;0.08973884343169028;0.05201272095847746;0.011236153358730627;0.2058476594656439;-0.01569855201291053;-0.15192656695976808;-0.03333525687111252;-0.14508347889766152;-0.03930251706397627;-0.017131851119295577;0.06690279041841611;-0.12764031733176415;0.026502098026173926;-0.025032048025864218;0.10123425267087784;0.008534586232626672;0.13074823680028028;-0.05843042906083405;0.05027065065716148;0.02752272562644187
44;-0.016771685042323244;0.2885962502525756;-0.02284827134165848;-0.03441729956516723;0.0036212421260086265;-0.17677650326366523;0.15539697625427953;-0.07653072390261718;-0.10639169250433446;-0.038499247728582736;-0.01559581660278884;-0.08801896422926127;-0.12928451400942215;0.0009736958424423422;-0.032409919499806074;-0.06437234006669493;0.009321494193842482;0.04094191411912972;0.10218298887000943;-0.06257784430940727;0.10142415589446281;0.05308264999413497
45;0.08391311271669731;0.07683714375986825;-0.04409024496133416;-0.03277979788769046;-0.00433293000475025;0.059985431155077845;0.04294178867012338;0.003815899476011549;-0.10007794569046463;0.12074883703708905;0.040214398959547634;-0.12322336904719296;-0.09451598369593081;0.0592284095754316;0.027359748657574012;0.1349850158499264;-0.007747157844961255;0.056984778335898746;-0.07857060555330767;0.017720637360725065;-0.1296617382602209;0.11481629877197735
46;0.09509633088708734;-0.1049829105476487;-0.05811151335334562;0.19302698746507085;-0.018980983317247915;0.01281318286263887;0.05553280344123935;0.03732433711303373;-0.08917601845274128;0.07607338777532041;-0.02517767607426848;-0.05560240872753882;-0.015308738334515546;-0.051002284312844405;0.11877685537314628;0.1210165670944427;0.0839649573806877;0.023395980877752114;-0.10488497969033685;0.0844374604124314;0.0012715877206839494;-0.11894743116556195
47;0.1659302971122337;0.18215788887761467;-0.02203410146506083;0.030933487921072002;-0.07136467117432449;0.15582540204234635;0.0949848438936485;-0.028881777690675747;0.0707885652000262;-0.021911930251152373;-0.04299055388315167;-0.09627567495643183;0.055434516396106276;-0.0067463466368717865;-0.15668848189759077;0.0064743639557023405;0.02227038185300962;-0.12836708227876;-0.1020400035632982;0.0684972396624907;0.07491380308961255;-0.08639156767264203
48;-0.021334374446029807;-0.05686138431071106;0.07388672229545469;-0.044135866494734916;0.018995111592885274;-0.0641926702279538;0.06869129353164684;-0.04967466087816429;-0.05069733321806161;0.02118800719137138;0.06780305427316993;0.08002880325723334;-0.017476709448937085;-0.19582469860336219;-0.11365972165487447;-0.070254154476356;0.0018699576278277796;-0.012814520271616017;0.06778650259720494;-0.008907207306782758;-0.0926355639722372;0.06603153804743518
49;0.046582390017895714;0.10448463749918876;-0.12703738584450913;0.015510435731196311;0.03780079640190144;-0.013119346490120157;-0.1842488227229849;0.06778573031453151;-0.15469184323904459;-0.058630079359420606;0.1962392957458613;-0.0829340207188326;0.005239702723626425;0.04776547828968772;-0.02819603521847822;-0.06111505437075253;0.04853013954973294;0.003685352655477629;-0.08453826126108374;-0.028349770195459492;0.05615415360180144;0.01498057533189387
50;0.028415831725141557;0.091189614376528;0.054460121802865954;0.04170174837149018;0.08557335374718844;-0.01886330011887355;-0.046058022597355884;0.05967019471023921;0.004960946241439738;-0.1600997452195414;-0.058505943903773575;-0.0633272410527953;-0.002303100676165677;-0.008448277393303946;0.2137278502327739;-0.07551388300391604;0.000760755532378493;-0.03793446825806421;-0.0026019002340417832;-0.0005509743751036206;-0.047221745438154425;0.017899274745736576
51;0.012931578485925948;0.02116604619535171;-0.04225406540886028;0.22733018064516333;0.09618588469487586;-0.08519956108512809;0.040405646838865626;-0.06778791665435874;-0.02130067338029277;-0.03803796123258683;-0.1509336109524588;0.12136916973140405;-0.11583159892507529;-0.011003003687465573;0.0027630320783451293;-0.014598052663389597;-0.012671094257551769;0.1494559607495206;-0.10139495653278283;0.17282036910968326;-0.03541211745355016;0.054764180258976676
52;-0.039628542693187954;-0.08659741792149749;0.00562587030480834;0.0005107615110642935;-0.002677970199392543;-0.09601580584225208;0.28973571350396315;0.0645837730241487;0.0021463775491079983;-0.06538612396945898;-0.03871813789203113;0.034541040672773284;-0.02814975808040525;0.10185177409905069;-0.10608880437219062;-0.0005625802000179328;-0.04500620298988558;0.00013905804048782453;-0.09414195800813491;-0.015179407400045525;-0.1295263399413568;0.051657721873926254
53;-0.11341436601728583;0.22825766106229445;-0.016873446235191422;0.10526714899288248;0.039059944245470664;0.0057350240746267475;0.01810762801824893;0.002546545131923584;0.0469853919928955;-0.02609792238359515;-0.012296484030637548;-0.06446367172313794;-0.024793039068265604;0.024711276756017746;-0.2655629783806372;-0.10983194286018066;0.033033581118224145;-0.008528977985535747;0.01946241141604406;-0.11766540941164817;0.09024319849326053;-4.652304433354934e-05
54;0.0009273402495216798;0.007282563751596525;0.08305785983485264;0.02324222010940559;0.024549392213551336;-0.05349238716555777;-0.011394031704409176;-0.0627607196407011;0.005178403759246338;-0.061811426894520266;-0.013370216982093227;0.07395652399451069;-0.02719554969822515;-0.0358679920940239;-0.008408901200507362;0.13636332062382645;0.22175240464762616;-0.1305862753878269;0.1800890389062554;0.015399654792088248;0.04252674855971193;-0.01053674758458704
55;0.0509533115226706;-0.012981478012803771;-0.0486108104709051;-0.008287282648007356;-0.19636707105875106;0.15396581847074878;-0.06366868103278152;-0.029537944530652168;-0.051605681722895085;0.011551121674981076;0.22473707101029;0.09829846479401261;-0.02174108508414921;0.03916812151011244;-0.06210597945395595;-0.02833825577580719;-0.01228025256926864;-0.010082756663407376;0.06523751961140155;0.06285172940774458;0.09823343142866962;-0.007558109133755467
56;0.025170881337026576;-0.011732352074021849;0.012054047928712643;0.021651836286975368;-0.02254526265228216;0.017848241363187967;-0.10264354713991748;0.015704287941249867;0.038701111136935314;0.09114205957588381;0.05523126366881205;-0.07906927562194276;-0.0959734871633513;0.02781381289749871;-0.08404684626159933;0.05783472771867017;0.05058871166695122;0.0569492734753874;0.026865648060629698;-0.02090733036599408;-0.13751829360304085;-0.41186769128657447
57;-0.004233653449663354;0.036339557252280635;0.0036893785705643225;-0.02270056700793681;0.12680795771196288;0.17747544086635814;-0.055386963799078134;0.04223778068176641;0.017419607453056273;0.013695244083509184;-0.08819316104278797;-0.11713363962124362;0.28165348558140335;0.08490114393461337;0.03152323972780474;0.0892299155948994;0.10200685508625504;-0.0595914379061032;0.11683176111029026;-0.01734778480081923;0.07496232888791785;0.0838389195253518
58;-0.0693540837700122;-0.05832752226423011;0.35679281649470757;-0.05986539769281531;-0.0019685931304400817;0.040842180791209014;-0.04901148510389279;-0.03347613320013371;0.018302589227600207;-0.10373184790080547;0.031161221266975663;-0.034834283128179974;0.04344241308046757;-0.15130945488985673;0.0018596063767859876;-0.08477045956338683;-0.04752808301973838;-0.02720572903651284;-0.05363894869824687;0.07855981469765312;-0.0922216791376888;0.010183551988256241
59;0.04399722983429251;-0.006591469254342443;-0.01708478716651766;-0.0022824874171001675;-0.024016371306583465;-0.027726902300830636;0.014341917660403295;-0.11641652223045536;-0.0016019939544762384;-0.07414836029556848;-0.037069109426260405;-0.11226495123150017;0.16243033997198408;0.049141981184771984;0.03947583205500893;-0.0030305694330828;0.0748276924499977;0.3702340572561487;0.08319969634541861;-0.008845559874890295;0.11444925141794361;0.007431523341413791
60;0.08743142330184503;0.022178015882805997;0.0655124544816201;0.04389331137238303;0.03975783819191873;-0.05266343034195947;0.02824606713049256;0.08130573382963432;0.0007718472414363232;0.21344973414567928;0.17366561288325624;0.029762283088108077;0.008973441869333373;0.07548074071329927;0.05326492910854722;-0.0732488338887259;0.016978404398938426;0.09878927528685552;0.10062241973393896;-0.20687113305498933;0.03266490752253375;-0.08993745978763634
61;-0.0019687699837071353;0.028729913252314037;0.033411330006226446;-0.03164249715350791;0.12860893732627496;0.052525546281962494;-0.0057717835404419195;-0.17844665336648746;-0.0007145510176614022;-0.0721520932351819;-0.059038598601612396;0.0648558026469241;-0.10853388750325557;-0.007344272487587454;-0.04278824553859173;-0.04448715279562139;0.04913347848236976;-0.01966162876344934;-0.03643703063483295;-0.014760722311649323;-0.10330680046804346;-0.06933476071052118
